embedding_model,topic_id,topic_label,document_id,score,x,y,density,color,label,cohesive
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,598,,-5.2622046,4.786633,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,599,,-5.3039804,5.4665227,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,603,,-4.773311,2.7693267,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,606,,-4.682511,2.6565826,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,609,,-4.362848,4.8441386,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,610,,-4.5572066,4.842234,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,615,,-5.2876,3.5296881,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,617,,-4.9737344,2.9801335,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,621,,-5.9883556,3.28691,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,622,,-2.8544595,5.372142,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,623,,-5.151314,2.3250225,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,624,,-5.920108,3.2321131,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,628,,-4.8950734,4.552906,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,629,,-4.2877936,3.790811,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,635,,-4.8585176,2.0429192,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,642,,0.0139609175,2.8907788,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,643,,-3.6274579,2.6933115,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,646,,-3.9090385,5.2214675,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,653,,-0.41501653,3.5819073,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,660,,-5.7113843,4.2569914,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,662,,-5.184741,3.5161145,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,664,,-3.7818165,3.4630826,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,670,,-0.21521154,3.0499902,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,673,,-5.7871943,4.798485,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,674,,-6.374692,4.7014923,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,675,,-5.0182147,4.7767706,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,676,,-2.7166092,4.499899,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,679,,-5.653981,4.2040954,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,684,,-4.7906733,3.784825,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,691,,0.007832447,4.2025495,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,692,,-5.902697,4.1804237,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,694,,0.46251336,3.0696907,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,699,,0.79268825,3.4275937,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,705,,-0.80709285,3.2296813,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,706,,-2.3324327,2.530598,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,712,,-5.6736345,3.829222,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,715,,-5.947818,4.083541,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,716,,-4.669704,4.1048384,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,717,,-2.7003198,4.856632,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,721,,-5.87471,4.4133215,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,722,,-5.426503,4.6591096,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,724,,-5.939779,3.068053,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,726,,-5.700045,3.0569632,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,728,,-5.7371087,3.8565032,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,730,,-3.5988536,4.5330496,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,734,,-2.7988899,3.258728,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,735,,-4.4193325,3.087317,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,736,,-5.0884724,3.1940668,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,738,,-2.7306764,3.2666643,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,748,,-0.10298579,3.5104377,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,750,,-5.982928,3.5567393,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,752,,-0.6720145,2.5345562,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,753,,0.3862044,4.6354547,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,754,,0.31198436,4.4170637,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,771,,0.37861085,3.1816566,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,776,,-5.6289883,2.5993345,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,779,,-4.1288905,5.0764327,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,783,,-5.5283093,2.3548882,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,786,,-3.5375893,3.0058193,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,810,,0.3729856,3.7464757,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,814,,-4.480172,5.1886497,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,815,,-2.3576088,5.3084173,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,818,,-2.9212213,2.61506,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,819,,-2.400207,4.6436048,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,822,,0.5713707,3.0144188,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,825,,-1.2648147,3.564537,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,831,,-0.08238663,2.9740438,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,832,,-4.490513,3.121018,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,833,,-2.44489,2.321175,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,835,,-2.5797956,3.179204,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,840,,-2.2517056,3.7002761,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,847,,-5.032524,5.342784,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,851,,-4.9824133,3.1888685,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,859,,0.25767022,4.4932723,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,863,,-0.7880911,2.2863855,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,864,,-1.5918365,4.0262775,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,865,,-0.7578438,3.1676545,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,867,,-0.7013481,2.6225138,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,869,,-1.1177473,2.1920822,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,876,,-5.75854,3.9289677,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,882,,-4.63346,2.3541791,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,883,,-2.9404206,2.8113093,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,884,,-1.9858106,4.0493608,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,885,,-4.5992203,3.0305798,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,889,,-3.6737926,3.525586,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,892,,-5.07409,3.449168,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,899,,-3.5516262,4.0902433,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,902,,-3.4217002,2.649377,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,903,,-4.8680034,2.2002463,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,905,,-4.116869,4.392472,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,907,,0.48326486,2.8946981,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,909,,-2.5304112,2.629505,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,915,,-0.78971624,2.3036416,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,916,,-4.4863377,2.5040658,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,920,,-0.6804843,3.529602,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,929,,-2.0265574,2.028476,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,932,,-2.8545313,2.7714214,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,935,,-0.40431038,2.8833256,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,936,,-3.2271411,2.1290398,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,937,,-0.91980314,2.9909685,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,939,,-1.0706477,1.6994914,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,945,,-0.7110413,2.617538,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,947,,-0.5393468,2.9347572,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,951,,-0.33091247,3.134596,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,953,,-1.2681397,2.0529103,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,959,,-2.296993,2.2423103,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,960,,-1.2319201,1.907408,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,962,,-2.5425408,2.5234191,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,970,,-1.7448018,1.9695592,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,971,,-1.0132598,2.7780397,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,977,,-0.68971586,2.8197515,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,982,,-0.82179976,3.5240366,2.902117967605591,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
2.90",False
paraphrase-MiniLM-L6-v2,0,Misinformation & Propaganda,1,,-3.4820323,3.613754,0.739774227142334,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T0
0.74",False
paraphrase-MiniLM-L6-v2,0,Misinformation & Propaganda,58,,-3.0847287,4.3620706,0.739774227142334,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T0
0.74",False
paraphrase-MiniLM-L6-v2,0,Misinformation & Propaganda,61,,-3.1867254,3.7579305,0.739774227142334,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T0
0.74",False
paraphrase-MiniLM-L6-v2,0,Misinformation & Propaganda,102,,-2.6477942,3.4282358,0.739774227142334,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T0
0.74",False
