embedding_model,topic_id,topic_label,document_id,score,x,y,density,color,label,cohesive
distiluse-base-multilingual-cased-v1,17,"face, deepfake",622,,-3.0854375,10.986852,0.28015831112861633,"(np.float64(0.09019607843137255), np.float64(0.7450980392156863), np.float64(0.8117647058823529), np.float64(1.0))","T17
0.28",True
distiluse-base-multilingual-cased-v1,18,Misinformation & Propaganda,141,,6.8317466,4.836297,0.153106227517128,"(np.float64(0.6196078431372549), np.float64(0.8549019607843137), np.float64(0.8980392156862745), np.float64(1.0))","T18
0.15",True
distiluse-base-multilingual-cased-v1,18,Misinformation & Propaganda,151,,7.0120893,4.6949253,0.153106227517128,"(np.float64(0.6196078431372549), np.float64(0.8549019607843137), np.float64(0.8980392156862745), np.float64(1.0))","T18
0.15",True
distiluse-base-multilingual-cased-v1,18,Misinformation & Propaganda,163,,6.9065547,4.775008,0.153106227517128,"(np.float64(0.6196078431372549), np.float64(0.8549019607843137), np.float64(0.8980392156862745), np.float64(1.0))","T18
0.15",True
distiluse-base-multilingual-cased-v1,18,Misinformation & Propaganda,261,,6.8014402,4.861955,0.153106227517128,"(np.float64(0.6196078431372549), np.float64(0.8549019607843137), np.float64(0.8980392156862745), np.float64(1.0))","T18
0.15",True
distiluse-base-multilingual-cased-v1,18,Misinformation & Propaganda,319,,6.970555,4.7421403,0.153106227517128,"(np.float64(0.6196078431372549), np.float64(0.8549019607843137), np.float64(0.8980392156862745), np.float64(1.0))","T18
0.15",True
distiluse-base-multilingual-cased-v1,18,Misinformation & Propaganda,341,,6.8662596,4.797781,0.153106227517128,"(np.float64(0.6196078431372549), np.float64(0.8549019607843137), np.float64(0.8980392156862745), np.float64(1.0))","T18
0.15",True
distiluse-base-multilingual-cased-v1,18,Misinformation & Propaganda,458,,6.9525867,4.7165303,0.153106227517128,"(np.float64(0.6196078431372549), np.float64(0.8549019607843137), np.float64(0.8980392156862745), np.float64(1.0))","T18
0.15",True
distiluse-base-multilingual-cased-v1,18,Misinformation & Propaganda,559,,7.002952,4.6470838,0.153106227517128,"(np.float64(0.6196078431372549), np.float64(0.8549019607843137), np.float64(0.8980392156862745), np.float64(1.0))","T18
0.15",True
distiluse-base-multilingual-cased-v1,18,Misinformation & Propaganda,729,,6.934928,4.6123,0.153106227517128,"(np.float64(0.6196078431372549), np.float64(0.8549019607843137), np.float64(0.8980392156862745), np.float64(1.0))","T18
0.15",True
distiluse-base-multilingual-cased-v1,18,Misinformation & Propaganda,767,,7.0912356,4.6403804,0.153106227517128,"(np.float64(0.6196078431372549), np.float64(0.8549019607843137), np.float64(0.8980392156862745), np.float64(1.0))","T18
0.15",True
distiluse-base-multilingual-cased-v1,19,Misinformation & Propaganda,67,,3.6900601,6.6591277,0.327174574136734,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T19
0.33",True
distiluse-base-multilingual-cased-v1,19,Misinformation & Propaganda,74,,3.4298606,6.8828692,0.327174574136734,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T19
0.33",True
distiluse-base-multilingual-cased-v1,19,Misinformation & Propaganda,169,,3.527349,7.160785,0.327174574136734,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T19
0.33",True
distiluse-base-multilingual-cased-v1,19,Misinformation & Propaganda,189,,3.2902234,6.9913416,0.327174574136734,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T19
0.33",True
distiluse-base-multilingual-cased-v1,19,Misinformation & Propaganda,235,,3.5829918,7.062369,0.327174574136734,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T19
0.33",True
distiluse-base-multilingual-cased-v1,19,Misinformation & Propaganda,349,,3.6619554,6.64049,0.327174574136734,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T19
0.33",True
distiluse-base-multilingual-cased-v1,19,Misinformation & Propaganda,493,,3.4868295,6.8967366,0.327174574136734,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T19
0.33",True
distiluse-base-multilingual-cased-v1,19,Misinformation & Propaganda,506,,3.6058733,7.190284,0.327174574136734,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T19
0.33",True
distiluse-base-multilingual-cased-v1,19,Misinformation & Propaganda,655,,3.5684083,7.289321,0.327174574136734,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T19
0.33",True
distiluse-base-multilingual-cased-v1,20,Misinformation & Propaganda,12,,0.097259,5.6174765,0.2767854928970337,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T20
0.28",True
distiluse-base-multilingual-cased-v1,20,Misinformation & Propaganda,93,,-0.24831079,5.1680155,0.2767854928970337,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T20
0.28",True
distiluse-base-multilingual-cased-v1,20,Misinformation & Propaganda,112,,-0.068817616,5.1961694,0.2767854928970337,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T20
0.28",True
distiluse-base-multilingual-cased-v1,20,Misinformation & Propaganda,125,,0.22806333,5.611618,0.2767854928970337,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T20
0.28",True
distiluse-base-multilingual-cased-v1,20,Misinformation & Propaganda,233,,-0.08898056,5.403724,0.2767854928970337,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T20
0.28",True
distiluse-base-multilingual-cased-v1,20,Misinformation & Propaganda,270,,-0.028395645,5.1988854,0.2767854928970337,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T20
0.28",True
distiluse-base-multilingual-cased-v1,20,Misinformation & Propaganda,274,,0.019749003,5.3328514,0.2767854928970337,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T20
0.28",True
distiluse-base-multilingual-cased-v1,20,Misinformation & Propaganda,442,,-0.081347264,5.411487,0.2767854928970337,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T20
0.28",True
distiluse-base-multilingual-cased-v1,20,Misinformation & Propaganda,552,,0.02873226,5.5336404,0.2767854928970337,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T20
0.28",True
distiluse-base-multilingual-cased-v1,21,Credibility Assessment,2,,2.8258667,3.7001996,0.3049558699131012,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T21
0.30",True
distiluse-base-multilingual-cased-v1,21,Credibility Assessment,79,,2.8008018,3.6353035,0.3049558699131012,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T21
0.30",True
distiluse-base-multilingual-cased-v1,21,Credibility Assessment,352,,2.7213683,3.569458,0.3049558699131012,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T21
0.30",True
distiluse-base-multilingual-cased-v1,21,Credibility Assessment,407,,2.5555658,3.9878185,0.3049558699131012,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T21
0.30",True
distiluse-base-multilingual-cased-v1,21,Credibility Assessment,614,,2.664796,3.6322684,0.3049558699131012,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T21
0.30",True
distiluse-base-multilingual-cased-v1,21,Credibility Assessment,671,,2.5371835,3.5621762,0.3049558699131012,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T21
0.30",True
distiluse-base-multilingual-cased-v1,21,Credibility Assessment,731,,2.6694777,4.131045,0.3049558699131012,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T21
0.30",True
distiluse-base-multilingual-cased-v1,21,Credibility Assessment,734,,2.5022166,3.8719444,0.3049558699131012,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T21
0.30",True
distiluse-base-multilingual-cased-v1,21,Credibility Assessment,751,,2.5518117,3.544934,0.3049558699131012,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T21
0.30",True
distiluse-base-multilingual-cased-v1,22,"audio, speech",36,,-2.7071939,10.162888,0.21770019829273224,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))","T22
0.22",True
distiluse-base-multilingual-cased-v1,22,"audio, speech",38,,-2.4225,9.890107,0.21770019829273224,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))","T22
0.22",True
distiluse-base-multilingual-cased-v1,22,"audio, speech",39,,-2.4166708,9.885484,0.21770019829273224,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))","T22
0.22",True
distiluse-base-multilingual-cased-v1,22,"audio, speech",143,,-2.64899,10.10157,0.21770019829273224,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))","T22
0.22",True
distiluse-base-multilingual-cased-v1,22,"audio, speech",222,,-2.4575663,9.932956,0.21770019829273224,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))","T22
0.22",True
distiluse-base-multilingual-cased-v1,22,"audio, speech",247,,-2.4401116,9.925583,0.21770019829273224,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))","T22
0.22",True
distiluse-base-multilingual-cased-v1,22,"audio, speech",326,,-2.6512563,10.165299,0.21770019829273224,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))","T22
0.22",True
distiluse-base-multilingual-cased-v1,22,"audio, speech",329,,-2.6606588,10.109238,0.21770019829273224,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))","T22
0.22",True
distiluse-base-multilingual-cased-v1,22,"audio, speech",475,,-2.3457358,9.869986,0.21770019829273224,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))","T22
0.22",True
distiluse-base-multilingual-cased-v1,23,Misinformation & Propaganda,285,,1.9898959,3.2165809,0.28244417905807495,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))","T23
0.28",True
distiluse-base-multilingual-cased-v1,23,Misinformation & Propaganda,294,,1.8706912,3.2590275,0.28244417905807495,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))","T23
0.28",True
distiluse-base-multilingual-cased-v1,23,Misinformation & Propaganda,307,,2.420741,3.251904,0.28244417905807495,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))","T23
0.28",True
distiluse-base-multilingual-cased-v1,23,Misinformation & Propaganda,424,,1.8318456,3.2000961,0.28244417905807495,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))","T23
0.28",True
distiluse-base-multilingual-cased-v1,23,Misinformation & Propaganda,534,,2.3587327,3.1770258,0.28244417905807495,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))","T23
0.28",True
distiluse-base-multilingual-cased-v1,23,Misinformation & Propaganda,550,,2.1652813,3.17729,0.28244417905807495,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))","T23
0.28",True
distiluse-base-multilingual-cased-v1,23,Misinformation & Propaganda,555,,2.2083879,3.3005977,0.28244417905807495,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))","T23
0.28",True
distiluse-base-multilingual-cased-v1,23,Misinformation & Propaganda,639,,1.9331189,3.0492208,0.28244417905807495,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))","T23
0.28",True
distiluse-base-multilingual-cased-v1,23,Misinformation & Propaganda,683,,2.0896227,3.1227806,0.28244417905807495,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))","T23
0.28",True
distiluse-base-multilingual-cased-v1,25,"deepfake, detection",14,,-2.9943984,10.291039,0.1346193552017212,"(np.float64(0.8392156862745098), np.float64(0.15294117647058825), np.float64(0.1568627450980392), np.float64(1.0))","T25
0.13",True
distiluse-base-multilingual-cased-v1,25,"deepfake, detection",71,,-3.0036542,10.387936,0.1346193552017212,"(np.float64(0.8392156862745098), np.float64(0.15294117647058825), np.float64(0.1568627450980392), np.float64(1.0))","T25
0.13",True
distiluse-base-multilingual-cased-v1,25,"deepfake, detection",153,,-3.008062,10.3236,0.1346193552017212,"(np.float64(0.8392156862745098), np.float64(0.15294117647058825), np.float64(0.1568627450980392), np.float64(1.0))","T25
0.13",True
distiluse-base-multilingual-cased-v1,25,"deepfake, detection",156,,-3.0085607,10.321241,0.1346193552017212,"(np.float64(0.8392156862745098), np.float64(0.15294117647058825), np.float64(0.1568627450980392), np.float64(1.0))","T25
0.13",True
distiluse-base-multilingual-cased-v1,25,"deepfake, detection",182,,-3.0362542,10.28106,0.1346193552017212,"(np.float64(0.8392156862745098), np.float64(0.15294117647058825), np.float64(0.1568627450980392), np.float64(1.0))","T25
0.13",True
distiluse-base-multilingual-cased-v1,25,"deepfake, detection",331,,-3.043022,10.378924,0.1346193552017212,"(np.float64(0.8392156862745098), np.float64(0.15294117647058825), np.float64(0.1568627450980392), np.float64(1.0))","T25
0.13",True
distiluse-base-multilingual-cased-v1,25,"deepfake, detection",340,,-2.98586,10.229852,0.1346193552017212,"(np.float64(0.8392156862745098), np.float64(0.15294117647058825), np.float64(0.1568627450980392), np.float64(1.0))","T25
0.13",True
distiluse-base-multilingual-cased-v1,25,"deepfake, detection",384,,-3.146538,10.034565,0.1346193552017212,"(np.float64(0.8392156862745098), np.float64(0.15294117647058825), np.float64(0.1568627450980392), np.float64(1.0))","T25
0.13",True
distiluse-base-multilingual-cased-v1,26,"image, digital",133,,-1.365323,11.805722,0.17965154349803925,"(np.float64(1.0), np.float64(0.596078431372549), np.float64(0.5882352941176471), np.float64(1.0))","T26
0.18",True
distiluse-base-multilingual-cased-v1,26,"image, digital",159,,-1.5179458,11.88714,0.17965154349803925,"(np.float64(1.0), np.float64(0.596078431372549), np.float64(0.5882352941176471), np.float64(1.0))","T26
0.18",True
distiluse-base-multilingual-cased-v1,26,"image, digital",167,,-1.4164854,11.69003,0.17965154349803925,"(np.float64(1.0), np.float64(0.596078431372549), np.float64(0.5882352941176471), np.float64(1.0))","T26
0.18",True
distiluse-base-multilingual-cased-v1,26,"image, digital",187,,-1.3521304,11.807965,0.17965154349803925,"(np.float64(1.0), np.float64(0.596078431372549), np.float64(0.5882352941176471), np.float64(1.0))","T26
0.18",True
distiluse-base-multilingual-cased-v1,26,"image, digital",460,,-1.4405689,11.788876,0.17965154349803925,"(np.float64(1.0), np.float64(0.596078431372549), np.float64(0.5882352941176471), np.float64(1.0))","T26
0.18",True
distiluse-base-multilingual-cased-v1,26,"image, digital",664,,-1.1894014,11.893353,0.17965154349803925,"(np.float64(1.0), np.float64(0.596078431372549), np.float64(0.5882352941176471), np.float64(1.0))","T26
0.18",True
distiluse-base-multilingual-cased-v1,26,"image, digital",685,,-1.4034505,11.989002,0.17965154349803925,"(np.float64(1.0), np.float64(0.596078431372549), np.float64(0.5882352941176471), np.float64(1.0))","T26
0.18",True
distiluse-base-multilingual-cased-v1,26,"image, digital",809,,-1.2815247,11.9232,0.17965154349803925,"(np.float64(1.0), np.float64(0.596078431372549), np.float64(0.5882352941176471), np.float64(1.0))","T26
0.18",True
distiluse-base-multilingual-cased-v1,27,Misinformation & Propaganda,281,,1.5874902,3.184693,0.21399714052677155,"(np.float64(0.5803921568627451), np.float64(0.403921568627451), np.float64(0.7411764705882353), np.float64(1.0))","T27
0.21",True
distiluse-base-multilingual-cased-v1,27,Misinformation & Propaganda,282,,1.5765835,3.2843547,0.21399714052677155,"(np.float64(0.5803921568627451), np.float64(0.403921568627451), np.float64(0.7411764705882353), np.float64(1.0))","T27
0.21",True
distiluse-base-multilingual-cased-v1,27,Misinformation & Propaganda,302,,1.612128,2.8877506,0.21399714052677155,"(np.float64(0.5803921568627451), np.float64(0.403921568627451), np.float64(0.7411764705882353), np.float64(1.0))","T27
0.21",True
distiluse-base-multilingual-cased-v1,27,Misinformation & Propaganda,309,,1.3973626,3.0867527,0.21399714052677155,"(np.float64(0.5803921568627451), np.float64(0.403921568627451), np.float64(0.7411764705882353), np.float64(1.0))","T27
0.21",True
distiluse-base-multilingual-cased-v1,27,Misinformation & Propaganda,443,,1.6118613,3.0366113,0.21399714052677155,"(np.float64(0.5803921568627451), np.float64(0.403921568627451), np.float64(0.7411764705882353), np.float64(1.0))","T27
0.21",True
distiluse-base-multilingual-cased-v1,27,Misinformation & Propaganda,610,,1.7656809,3.008047,0.21399714052677155,"(np.float64(0.5803921568627451), np.float64(0.403921568627451), np.float64(0.7411764705882353), np.float64(1.0))","T27
0.21",True
distiluse-base-multilingual-cased-v1,27,Misinformation & Propaganda,620,,1.5145961,3.0262465,0.21399714052677155,"(np.float64(0.5803921568627451), np.float64(0.403921568627451), np.float64(0.7411764705882353), np.float64(1.0))","T27
0.21",True
distiluse-base-multilingual-cased-v1,27,Misinformation & Propaganda,652,,1.6153021,2.9554358,0.21399714052677155,"(np.float64(0.5803921568627451), np.float64(0.403921568627451), np.float64(0.7411764705882353), np.float64(1.0))","T27
0.21",True
distiluse-base-multilingual-cased-v1,28,"liars, claim",480,,2.16876,7.8393936,0.4732518196105957,"(np.float64(0.7725490196078432), np.float64(0.6901960784313725), np.float64(0.8352941176470589), np.float64(1.0))","T28
0.47",True
distiluse-base-multilingual-cased-v1,28,"liars, claim",496,,2.1472695,7.9080744,0.4732518196105957,"(np.float64(0.7725490196078432), np.float64(0.6901960784313725), np.float64(0.8352941176470589), np.float64(1.0))","T28
0.47",True
distiluse-base-multilingual-cased-v1,28,"liars, claim",565,,2.3519323,7.08748,0.4732518196105957,"(np.float64(0.7725490196078432), np.float64(0.6901960784313725), np.float64(0.8352941176470589), np.float64(1.0))","T28
0.47",True
distiluse-base-multilingual-cased-v1,28,"liars, claim",583,,2.322344,7.112883,0.4732518196105957,"(np.float64(0.7725490196078432), np.float64(0.6901960784313725), np.float64(0.8352941176470589), np.float64(1.0))","T28
0.47",True
distiluse-base-multilingual-cased-v1,28,"liars, claim",707,,2.1893246,7.603717,0.4732518196105957,"(np.float64(0.7725490196078432), np.float64(0.6901960784313725), np.float64(0.8352941176470589), np.float64(1.0))","T28
0.47",True
distiluse-base-multilingual-cased-v1,28,"liars, claim",721,,2.425,7.601387,0.4732518196105957,"(np.float64(0.7725490196078432), np.float64(0.6901960784313725), np.float64(0.8352941176470589), np.float64(1.0))","T28
0.47",True
distiluse-base-multilingual-cased-v1,28,"liars, claim",779,,2.0153363,7.4943676,0.4732518196105957,"(np.float64(0.7725490196078432), np.float64(0.6901960784313725), np.float64(0.8352941176470589), np.float64(1.0))","T28
0.47",True
distiluse-base-multilingual-cased-v1,28,"liars, claim",810,,2.4183116,7.011742,0.4732518196105957,"(np.float64(0.7725490196078432), np.float64(0.6901960784313725), np.float64(0.8352941176470589), np.float64(1.0))","T28
0.47",True
distiluse-base-multilingual-cased-v1,29,"videos, deepfake",37,,-3.462209,10.48637,0.23833085596561432,"(np.float64(0.5490196078431373), np.float64(0.33725490196078434), np.float64(0.29411764705882354), np.float64(1.0))","T29
0.24",True
distiluse-base-multilingual-cased-v1,29,"videos, deepfake",106,,-3.307352,10.3758,0.23833085596561432,"(np.float64(0.5490196078431373), np.float64(0.33725490196078434), np.float64(0.29411764705882354), np.float64(1.0))","T29
0.24",True
distiluse-base-multilingual-cased-v1,29,"videos, deepfake",158,,-3.3382065,10.447256,0.23833085596561432,"(np.float64(0.5490196078431373), np.float64(0.33725490196078434), np.float64(0.29411764705882354), np.float64(1.0))","T29
0.24",True
distiluse-base-multilingual-cased-v1,29,"videos, deepfake",190,,-3.5081232,10.16238,0.23833085596561432,"(np.float64(0.5490196078431373), np.float64(0.33725490196078434), np.float64(0.29411764705882354), np.float64(1.0))","T29
0.24",True
distiluse-base-multilingual-cased-v1,29,"videos, deepfake",193,,-3.294107,10.323952,0.23833085596561432,"(np.float64(0.5490196078431373), np.float64(0.33725490196078434), np.float64(0.29411764705882354), np.float64(1.0))","T29
0.24",True
distiluse-base-multilingual-cased-v1,29,"videos, deepfake",258,,-3.5565505,10.236745,0.23833085596561432,"(np.float64(0.5490196078431373), np.float64(0.33725490196078434), np.float64(0.29411764705882354), np.float64(1.0))","T29
0.24",True
distiluse-base-multilingual-cased-v1,29,"videos, deepfake",399,,-3.4178379,10.503877,0.23833085596561432,"(np.float64(0.5490196078431373), np.float64(0.33725490196078434), np.float64(0.29411764705882354), np.float64(1.0))","T29
0.24",True
distiluse-base-multilingual-cased-v1,29,"videos, deepfake",600,,-3.1677327,10.202763,0.23833085596561432,"(np.float64(0.5490196078431373), np.float64(0.33725490196078434), np.float64(0.29411764705882354), np.float64(1.0))","T29
0.24",True
distiluse-base-multilingual-cased-v1,30,"health, abortion",5,,3.5499785,6.6846704,0.2536253035068512,"(np.float64(0.7686274509803922), np.float64(0.611764705882353), np.float64(0.5803921568627451), np.float64(1.0))","T30
0.25",True
distiluse-base-multilingual-cased-v1,30,"health, abortion",208,,3.4179761,6.747778,0.2536253035068512,"(np.float64(0.7686274509803922), np.float64(0.611764705882353), np.float64(0.5803921568627451), np.float64(1.0))","T30
0.25",True
distiluse-base-multilingual-cased-v1,30,"health, abortion",592,,3.374152,6.6648846,0.2536253035068512,"(np.float64(0.7686274509803922), np.float64(0.611764705882353), np.float64(0.5803921568627451), np.float64(1.0))","T30
0.25",True
distiluse-base-multilingual-cased-v1,30,"health, abortion",603,,3.3166294,6.564034,0.2536253035068512,"(np.float64(0.7686274509803922), np.float64(0.611764705882353), np.float64(0.5803921568627451), np.float64(1.0))","T30
0.25",True
distiluse-base-multilingual-cased-v1,30,"health, abortion",673,,3.4257052,6.6111994,0.2536253035068512,"(np.float64(0.7686274509803922), np.float64(0.611764705882353), np.float64(0.5803921568627451), np.float64(1.0))","T30
0.25",True
distiluse-base-multilingual-cased-v1,30,"health, abortion",790,,3.518722,6.342806,0.2536253035068512,"(np.float64(0.7686274509803922), np.float64(0.611764705882353), np.float64(0.5803921568627451), np.float64(1.0))","T30
0.25",True
distiluse-base-multilingual-cased-v1,30,"health, abortion",808,,3.6346414,6.8577976,0.2536253035068512,"(np.float64(0.7686274509803922), np.float64(0.611764705882353), np.float64(0.5803921568627451), np.float64(1.0))","T30
0.25",True
distiluse-base-multilingual-cased-v1,30,"health, abortion",811,,3.4257476,6.8691187,0.2536253035068512,"(np.float64(0.7686274509803922), np.float64(0.611764705882353), np.float64(0.5803921568627451), np.float64(1.0))","T30
0.25",True
distiluse-base-multilingual-cased-v1,33,Credibility Assessment,173,,3.307362,4.876265,0.4603012502193451,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))","T33
0.46",True
distiluse-base-multilingual-cased-v1,33,Credibility Assessment,383,,3.4980628,4.8584666,0.4603012502193451,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))","T33
0.46",True
distiluse-base-multilingual-cased-v1,33,Credibility Assessment,665,,3.0480356,4.6595545,0.4603012502193451,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))","T33
0.46",True
distiluse-base-multilingual-cased-v1,33,Credibility Assessment,687,,3.5702252,5.0365295,0.4603012502193451,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))","T33
0.46",True
distiluse-base-multilingual-cased-v1,33,Credibility Assessment,733,,3.5823326,4.84385,0.4603012502193451,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))","T33
0.46",True
distiluse-base-multilingual-cased-v1,33,Credibility Assessment,803,,3.1520667,5.326883,0.4603012502193451,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))","T33
0.46",True
distiluse-base-multilingual-cased-v1,33,Credibility Assessment,806,,3.0514128,5.3861494,0.4603012502193451,"(np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(0.4980392156862745), np.float64(1.0))","T33
0.46",True
distiluse-base-multilingual-cased-v1,35,"pipeline, claim",54,,1.7228204,8.301099,0.20214012265205383,"(np.float64(0.7372549019607844), np.float64(0.7411764705882353), np.float64(0.13333333333333333), np.float64(1.0))","T35
0.20",True
distiluse-base-multilingual-cased-v1,35,"pipeline, claim",197,,2.0529692,8.389273,0.20214012265205383,"(np.float64(0.7372549019607844), np.float64(0.7411764705882353), np.float64(0.13333333333333333), np.float64(1.0))","T35
0.20",True
distiluse-base-multilingual-cased-v1,35,"pipeline, claim",205,,1.7196177,8.419885,0.20214012265205383,"(np.float64(0.7372549019607844), np.float64(0.7411764705882353), np.float64(0.13333333333333333), np.float64(1.0))","T35
0.20",True
distiluse-base-multilingual-cased-v1,35,"pipeline, claim",225,,1.6994342,8.259387,0.20214012265205383,"(np.float64(0.7372549019607844), np.float64(0.7411764705882353), np.float64(0.13333333333333333), np.float64(1.0))","T35
0.20",True
distiluse-base-multilingual-cased-v1,35,"pipeline, claim",394,,1.7142022,8.352955,0.20214012265205383,"(np.float64(0.7372549019607844), np.float64(0.7411764705882353), np.float64(0.13333333333333333), np.float64(1.0))","T35
0.20",True
distiluse-base-multilingual-cased-v1,35,"pipeline, claim",515,,1.770357,8.363479,0.20214012265205383,"(np.float64(0.7372549019607844), np.float64(0.7411764705882353), np.float64(0.13333333333333333), np.float64(1.0))","T35
0.20",True
distiluse-base-multilingual-cased-v1,35,"pipeline, claim",598,,1.7399056,8.090324,0.20214012265205383,"(np.float64(0.7372549019607844), np.float64(0.7411764705882353), np.float64(0.13333333333333333), np.float64(1.0))","T35
0.20",True
distiluse-base-multilingual-cased-v1,37,"light, image",324,,-1.0947555,11.804786,0.2710435390472412,"(np.float64(0.09019607843137255), np.float64(0.7450980392156863), np.float64(0.8117647058823529), np.float64(1.0))","T37
0.27",True
distiluse-base-multilingual-cased-v1,37,"light, image",748,,-1.2569853,11.830658,0.2710435390472412,"(np.float64(0.09019607843137255), np.float64(0.7450980392156863), np.float64(0.8117647058823529), np.float64(1.0))","T37
0.27",True
distiluse-base-multilingual-cased-v1,37,"light, image",783,,-1.4333584,11.7500305,0.2710435390472412,"(np.float64(0.09019607843137255), np.float64(0.7450980392156863), np.float64(0.8117647058823529), np.float64(1.0))","T37
0.27",True
